refcalc,nmodes,{iter,R,f,size}*nmodes,L,b,Ys,c11,e31,eps33,hs,hp,ps,pp
300,3,39,156667.015625,-4.6974842932351057456,0.0078125,0.02953098915914585329,0.0045589268044842990932,75862909157.230941772,55430100950.47303772,-9.9722207728644001179,1.2472897387381130432e-08,5.3038725009206088689e-05,0.00016127886055329761737,2895.3639843060468593,8383.8791937841469917
301,3,39,115413.78125,-4.7755734780607257406,0.0078125,0.029653851632333291799,0.0049645966107326536254,76872224909.19392395,64669792498.44783783,-11.269081966126840655,1.4082610718688280903e-08,5.390103878867860633e-05,0.00016370725965998472653,2745.1126140333303738,8136.3681122713569493
302,3,38,126283.9375,-4.5022176778448095291,0.0078125,0.032743055135823345703,0.0052594868609493064873,67893918807.103263855,56174989379.604804993,-10.071924726698512131,1.3906559241952633795e-08,5.2567330239139189465e-05,0.0001527914537479129896,2499.8111487318815307,7593.7657410831961897
303,3,40,115854,-4.6809740263619348255,0.0078125,0.029497356350765262939,0.0050511114315833476746,69413827117.725189209,58987064458.842887878,-10.596689644659258889,1.3971563333050144377e-08,5.0240644517001069118e-05,0.00014695304490251143788,2769.3518956654479553,7573.0668914029683947
304,3,40,131689.21875,-4.7562606389139974183,0.0078125,0.028844334889130823774,0.0045707380413407168451,74906247059.770980835,58538800737.372970581,-11.172804666707666144,1.4013609069876189833e-08,4.5924769109545639104e-05,0.00015784933750650348427,2821.5986805463203382,8022.8291233525742427
305,3,40,110968.28125,-4.6802633985872024169,0.0078125,0.030065485997621661796,0.0051823585972573414302,69097079096.407196045,65397855542.273193359,-10.99668112078527038,1.4038887226883735147e-08,5.0885097522235056913e-05,0.00015130796842105127017,2630.2458298114343052,8087.5739695097199728
306,3,38,127238.171875,-4.4420982595638935919,0.0078125,0.032656815907758110495,0.0052870516692227918429,66764615244.122505188,59791384542.682853699,-9.613878460719192276,1.4266812693195795406e-08,4.6534005776762035853e-05,0.00015438364211906849049,2571.4250539808649592,8186.8365218452345289
307,3,41,102622.421875,-4.9504669407966614969,0.0078125,0.027191826065160254466,0.0050692873963011832877,74935952782.601104736,65665490198.864364624,-11.164503483793000171,1.3896129303149007784e-08,5.1506913158347322756e-05,0.00016380079989731350341,2692.3068058315229791,7557.6047885383504763
308,3,43,106943.59375,-4.6519102610621620997,0.0078125,0.030816272712227085057,0.0054966676770693938259,63815257154.784751892,55772923436.049804688,-11.142867089297094907,1.4217962217036616716e-08,5.3493282542793683769e-05,0.00014836972173925942363,2639.896663357455509,7316.2384900922133966
309,3,38,132026.84375,-4.8673772449267085349,0.0078125,0.02798068229154715425,0.004831500175563385735,63100877466.658538818,60174647276.976448059,-10.883461336383344786,1.2313838211700244763e-08,4.7958115554860850029e-05,0.00016157501737427667002,2848.7073003680943657,7839.4501955781361175
310,3,38,113367.796875,-4.5506556677671188282,0.0078125,0.03100598355941753051,0.005307354900430587101,64777960792.080482483,61246830180.448867798,-10.794726030079054624,1.461549489158461462e-08,4.7443407421206783801e-05,0.0001452139033564431097,2945.4697518308971667,8106.6458336923487877
311,3,39,114819.421875,-4.6635318136474985806,0.0078125,0.031298025014017724632,0.0050906190660738471349,73174664686.515304565,64349755906.24369812,-10.73731394816996243,1.3523199009165725621e-08,5.1196687336171366189e-05,0.00015034495263609333731,2445.9660681038935763,6987.9676997256310642
312,3,39,148910,-4.685675266426109431,0.0078125,0.031389913714672396106,0.0046930138413761807517,67758130068.312461853,63914065393.160125732,-10.660752916941769186,1.2162317383546530827e-08,5.3681203047130815779e-05,0.00016263520604355038946,2947.3921875922906111,7972.431500417847019
313,3,45,127714.59375,-4.6412164581657782136,0.0078125,0.029873300030302862851,0.0051257976068303902697,69312027312.960494995,62291742561.381187439,-9.6637415438069691476,1.2344079053613393692e-08,5.1004274890760092529e-05,0.00014671110992865222557,2689.7911209239582604,7835.2517098236139645
314,3,43,111887.65625,-4.859332880500836005,0.0078125,0.02772278650045524595,0.0046974321702483255031,65038682362.082733154,65236159396.793769836,-11.38176484008401701,1.4118722294051535488e-08,4.9311355820070655717e-05,0.00015275013180344836333,2602.4159286974072529,7689.0886809276835265
315,3,38,149697.4375,-4.6543820680943852608,0.0078125,0.030600223910808667382,0.0045509410421601219354,72152027032.874542236,66366825773.411819458,-11.002781631444944921,1.2712347999942651601e-08,4.5122035197039157297e-05,0.00015473757496557084714,2538.1359340847170643,8479.0226613888626161
316,3,39,107392,-4.7866543888968022813,0.0078125,0.0288085401532279968,0.0051791350681703231945,71345887301.650772095,64077845928.062614441,-9.9528324604559834654,1.3944157293613141131e-08,5.3929136762828165511e-05,0.00016156329285193387658,2501.5687523556725864,7554.7129342238013123
317,3,39,131661.359375,-4.6291047646503953317,0.0078125,0.029642665189058829689,0.0047529991433271200768,71000167208.723800659,62049985276.139335632,-9.5684686726557401926,1.3415557958141693625e-08,4.8938547030062670771e-05,0.00015094082716197746385,2502.9615068216630789,8080.3723627726412815
318,3,38,120790.734375,-4.595584738459390195,0.0078125,0.032952379681147815627,0.0052351512199897091288,73697183034.70741272,62778509855.586341858,-10.764114340601540931,1.3443329746338227005e-08,5.4248576918266983569e-05,0.00015561775474837876939,2544.3733655542009728,7168.9196035004779333
319,3,41,134179.296875,-4.5986658050036277601,0.0078125,0.030945574152258029099,0.0050132258876754084986,74259422856.969482422,57995512085.824981689,-9.9122573478856388363,1.2207431853514831942e-08,5.4958948949332793671e-05,0.00013975266049837351012,2956.3397230516839045,7174.0659126309055864
320,3,43,134542.09375,-4.5565118900770711363,0.0078125,0.030194582167637807474,0.0049151473885472619918,68340002707.829696655,56167224683.7370224,-9.3625204503547951873,1.3251199874710850192e-08,5.1473137175884631103e-05,0.00014685199373953603343,2437.028096312204525,8187.7628096205935435
321,3,38,132649.15625,-4.8460131120369522861,0.0078125,0.027649259507027110216,0.0045050782728963895477,70246103740.8775177,65541991927.866821289,-10.713784161020900143,1.248240593356658151e-08,4.9261777831363393683e-05,0.00015227146383247871153,2905.1418426610257484,7963.8694835076430536
322,3,39,130773,-4.6672336440878323671,0.0078125,0.031204949296175014256,0.0050374879928014645175,65116886794.621536255,61061846344.248321533,-11.005734463578896509,1.3078460676254919582e-08,5.0943294677856982048e-05,0.00015861340159718570323,2740.5737405412710359,7857.0006201425567269
323,3,39,142669.125,-4.4995060079228803573,0.0078125,0.032493258048544290673,0.0046075669173652146135,76778520653.852508545,58523055624.134399414,-9.7997906105778138652,1.459114219371282558e-08,5.2786258607071947038e-05,0.00016076254533406466565,2635.447460219937966,8202.0433235108121153
324,3,45,130904.90625,-4.6507079923635981089,0.0078125,0.030847074778679327983,0.0049886681775044034587,74154067774.840667725,56836847208.969688416,-10.110802202499844071,1.3160554543440488156e-08,4.8513917775598318252e-05,0.00015861421142873084245,2442.577872840956843,7333.4903221151280377
325,3,38,115407.734375,-4.7174859405239653043,0.0078125,0.029550724154594691651,0.0052241172398087183659,73762809002.195861816,61931188082.988929749,-9.8367081525906492345,1.3459574898178491619e-08,5.4930414324593925088e-05,0.00015970548240221361025,2617.4361328908412361,7855.6758822550418699
326,3,38,123150.421875,-4.6367131070088642986,0.0078125,0.029355292426587683424,0.004762646957422907168,72460428689.355224609,59496091170.514045715,-10.524006958177315241,1.4329905981812581102e-08,4.8621205861503822405e-05,0.00014514733770403420894,2832.804473723659612,8125.9972110162470926
327,3,38,112703.828125,-4.8704547921768162055,0.0078125,0.027779312661280534252,0.0048871133399135957553,66237458326.498725891,66204575757.917282104,-10.495412320352816238,1.3545277591000905915e-08,4.8741814663513480818e-05,0.00016191789256265288555,2634.8490006312954392,7591.0844263695571499
328,3,39,109651.109375,-4.7657202167796386405,0.0078125,0.027771282982440331777,0.0053044706940671756262,64702274879.302024841,65847294676.651847839,-10.152058978151556445,1.290306861575370125e-08,4.9573097985504707512e-05,0.00014621517052930554253,2524.1186275398908947,8221.841309939902203
329,3,42,125215.21875,-4.5518458699110873056,0.0078125,0.032652102039964922553,0.0050668424924681159868,63938849874.277992249,62436695333.447631836,-11.322628256027879701,1.3636967297628040852e-08,5.0049446120415560482e-05,0.00014417075587863604699,2951.0589736798119702,7363.8621743716585115
330,3,38,128981.78125,-4.8084327095668468743,0.0078125,0.027289624250628811281,0.0045948094684140801391,71931890269.244033813,58310116327.465568542,-9.4045412005691506607,1.2459076828830446123e-08,5.3717273524365050791e-05,0.00014686786515259549397,2473.8083393982651614,7364.1698980886349091
331,3,38,138186.6875,-4.5461980584553423057,0.0078125,0.031758415971304486403,0.0047096737186469476641,63777672660.89919281,66058856774.568023682,-9.5825453442626375988,1.313067938339928148e-08,4.7654380659877501635e-05,0.00015192908257568676867,2867.4997115216683596,7656.5843220714405106
332,3,38,104587.359375,-4.7501408892980112597,0.0078125,0.029212299005227301829,0.0052522016571612106101,63092040384.231155396,60216481915.356811523,-10.129524224088305218,1.4497387269654957073e-08,4.5624566413752999823e-05,0.00016124724543944339659,2568.1522244672069064,7017.4400326760669486
333,3,38,117051.90625,-4.8870529768570758478,0.0078125,0.027754722018146292528,0.0048041081611551843256,64710661891.713111877,64218105814.38155365,-10.573941857262486366,1.2351987102461042203e-08,5.4476426345983716172e-05,0.00014866059734656503753,2721.1678266297876689,7019.5922422896101125
334,3,38,131362.140625,-4.616125496472769818,0.0078125,0.031238583590946434471,0.0048322690070291369688,66338200701.092460632,64196139477.51751709,-9.8736131476767425852,1.28888593907742101e-08,4.6983242785550304477e-05,0.00015037102393124766354,2921.2588516582077318,6988.1888400359030129
335,3,46,141589.9375,-4.6541865170565337451,0.0078125,0.032712595710397043836,0.0047784551145874220451,73649948207.032836914,66595817898.351615906,-10.845603227189556605,1.2317593252364356878e-08,5.4088191883213909109e-05,0.00015830066886418530975,2433.0144613715888227,7230.217792887808173
336,3,38,155044.46875,-4.663777589852359462,0.0078125,0.031824417773086775829,0.0046313693388976943932,69562707224.191497803,66200369120.435958862,-11.221908888342747801,1.2109359246510714583e-08,4.5698639373620340929e-05,0.00016028373414430941444,2704.1817270937290232,7919.0486052744317931
337,4,44,151999.65625,-4.5580469597526809267,0.0078125,0.032229361960305534518,0.0047141745375535327317,76178656726.693115234,56242039454.049446106,-11.390398621163516424,1.2470776975304251186e-08,4.9554390951317916179e-05,0.00014023432384023179747,2808.3399219896364229,7541.0254487143947699
338,3,40,108087.859375,-4.8374196251439487426,0.0078125,0.028097918342378885165,0.0051527287702321667578,72010859528.095855713,66413103114.679969788,-10.631716925423459585,1.2921921283571013042e-08,4.5743711311716456572e-05,0.00015060664667543332326,2502.6592171716779376,7098.9278739196843162
339,3,38,138114.828125,-4.6798350158933743614,0.0078125,0.031109269178523343835,0.0054386237347212726054,65958519283.197128296,56774444571.730888367,-11.158957676309606555,1.2253213683237887226e-08,4.70603369185981977e-05,0.00016304242306763419069,2942.6017217210501258,8081.3553286513106286
340,3,39,106474.96875,-4.6757791941337742969,0.0078125,0.03026286630856938123,0.0053208227743491631409,75991330365.180664062,60818752826.433044434,-11.296118097238297295,1.4374920235595162385e-08,5.1734056955545236521e-05,0.00014658795308861321031,2472.4347190570247221,7554.7545293950261112
341,3,38,136177.78125,-4.4871585970095742013,0.0078125,0.031508656873604587445,0.00476156920346504451,63374695300.299064636,59719922749.893707275,-9.7869536545625663848,1.3667522407154330106e-08,5.2529407794368177106e-05,0.00014338911933749407522,2515.5294518850414534,8350.6170729527329968
342,3,40,106038.28125,-4.7115501110626771819,0.0078125,0.029157544672562530491,0.0053432660707474054912,74565660680.441955566,61865145733.377502441,-11.433570862334953233,1.3808065634564527416e-08,5.1773848946566623558e-05,0.0001410882828087025784,2767.9047588249222827,7946.3033798249916799
343,3,45,146485.625,-4.5176481821946250506,0.0078125,0.032500322350068167054,0.0046695606048077157452,69264581619.88508606,65205005233.876876831,-10.7217849005394541,1.2976267688584638707e-08,5.2487779114156858044e-05,0.00014484329922583109298,2842.86306255164709,8257.4091229505884257
344,3,38,131887.890625,-4.6722033752641554116,0.0078125,0.031212870929489319044,0.0050160040387492643363,64245018991.290138245,63792691080.222229004,-11.255045721891821842,1.2752561647353023866e-08,4.867075422949658644e-05,0.00015492061360269812577,2739.8700464097178155,7789.4681107785872882
345,3,43,121383,-4.5729481340658670874,0.0078125,0.030309092032401400291,0.0054334241980376766015,68162211145.815536499,59507134291.253578186,-10.409022588100759421,1.2942598238490801499e-08,4.5686360760911537198e-05,0.00014045168030795253736,2737.0338457389893847,8051.297726401266118
346,3,40,130436.78125,-4.4849265596305336601,0.0078125,0.031850220112525959304,0.0049853015870253095804,75095247286.416244507,58021249640.416938782,-10.046346225164059618,1.3349610365601074154e-08,5.134136257988464305e-05,0.00013736256174387529664,2887.2506635437025579,7592.9811009289605863
347,3,38,127297.328125,-4.4910414657730886034,0.0078125,0.03243667669568055939,0.0050489056424931179692,75805821325.073867798,67039521068.865211487,-9.9378546736845070342,1.4166577984568000913e-08,4.7892388181245138239e-05,0.00015434670511137074233,2694.4928910883577373,8312.7619686945163267
348,3,38,129787.796875,-4.8018724176008893423,0.0078125,0.028022120803139229789,0.0045413169884315303035,74150950096.152236938,61476810583.927116394,-10.231417969200489182,1.277021901912066188e-08,5.4047212702709814837e-05,0.00014962761069863458863,2690.5807231089943343,7708.618822430083128
349,3,38,128909.84375,-4.7455319770529706958,0.0078125,0.028091835916550754459,0.0047909269134006121291,76420456743.529281616,55460210421.849136353,-10.497275459550914789,1.2737618011528447929e-08,5.0645694004206777829e-05,0.00014042709916151460041,2628.3583392940267913,7612.5613263983095749
350,3,38,145639,-4.6015264517185192616,0.0078125,0.03047760474191867075,0.0047734430400996662527,76443297426.888397217,60930488219.498886108,-9.9184503613777685871,1.260321373803225154e-08,4.8200835098140330749e-05,0.00015173173706360708942,2906.7878418307695938,8230.3219979653695191
351,3,38,137025.1875,-4.7473903825905310327,0.0078125,0.029524780837132027361,0.004553293914558968411,74916830077.728637695,57550977547.863021851,-10.592143638558752627,1.2688607233072913474e-08,5.0181274593426507963e-05,0.00014991294057337237232,2839.1796639511267131,6976.0607486828512265
352,3,38,113176.3125,-4.546042322103491351,0.0078125,0.032822402911178022444,0.0054397127711864707786,67082557743.453681946,66233855367.327972412,-11.410113849104433825,1.4200086318566503099e-08,4.7175827376626352973e-05,0.00015150603174534906176,2440.4120748911109331,7881.6151432025317263
353,3,38,134503.078125,-4.5163780876602359626,0.0078125,0.032769185679857239235,0.0050988824104885015903,75016984499.998840332,66145551015.364730835,-9.5538242250093361463,1.2307399150523077229e-08,4.6598167536593122599e-05,0.00014739804700128643551,2799.6658317882875053,7041.2736615940339107
354,3,39,124572.078125,-4.7956804081257820016,0.0078125,0.028338920360123236869,0.0046053631608865049779,64344715618.22328186,55807137603.828285217,-10.031125317230412008,1.3801218120619290617e-08,4.8445086364375938436e-05,0.00016022351586968800493,2530.1839773637166218,7133.4855693199142479
355,4,45,164981.703125,-4.4687204589444560199,0.0078125,0.032048809297871225232,0.0046559263687375590512,63587461351.690559387,56523569695.476242065,-9.5366562856811363247,1.2043397866456489593e-08,5.4714577984863229244e-05,0.0001440754093272031194,2742.0088904220651784,8510.6460989153219998
356,3,38,125424.0625,-4.5572175586046874685,0.0078125,0.032324559839127846306,0.0050393251876995545646,71254705608.009689331,63998548641.939903259,-10.319070660918518101,1.3786265430197242778e-08,5.3726244614797757774e-05,0.00015362725254084320242,2481.8803842327934035,7838.6457650752954578
357,3,40,121013.546875,-4.6015188167068066249,0.0078125,0.030981993714339097629,0.0048192281789701555891,72275755685.416870117,64168544168.33657074,-10.17865413912509176,1.4590659610918097966e-08,4.9481445995383639377e-05,0.00015714277071512432389,2876.0368906269022773,7957.1892494951325716
358,3,39,115318.109375,-4.6280938735321157651,0.0078125,0.032042046672218500725,0.0051674624577478789345,74054355938.478546143,65664092173.317489624,-11.025127237245964551,1.4296243839806991042e-08,5.4098958205012124243e-05,0.00015815999217012896116,2525.6023579256620906,7730.9195954147353405
359,3,38,142562.75,-4.6453731167502656518,0.0078125,0.031576434945956077804,0.004564468042955020094,63378213483.085021973,59198804033.314254761,-11.045321494529638073,1.3268364387768490654e-08,4.5351675385773030855e-05,0.00015548625540010921884,2488.8682783389781434,7178.42560250005954
360,3,40,103208.734375,-4.8165224517007825256,0.0078125,0.028440395974293534997,0.0052726809497795441503,69306587050.811660767,65911963673.593460083,-10.467387183600751044,1.4215184236804575223e-08,5.3878303532897636556e-05,0.00016441626851885406276,2744.3591537765969406,8081.4281218249479934
361,3,38,138812.015625,-4.5714529177859288822,0.0078125,0.030685276605042291487,0.0049224876926385269585,68338018734.631134033,59826477361.436225891,-9.9939638859750523636,1.2453665121357731615e-08,4.7783373786501296299e-05,0.00014144058449493747713,2945.0675155292578893,7680.8371124350642276
362,3,39,124501.28125,-4.5165918801966542517,0.0078125,0.031214257268334860002,0.0052165678896552731408,70277855558.915924072,63798575814.207351685,-9.503372061095838319,1.2848059466228848748e-08,4.7174983724101905312e-05,0.00013812289242312445663,2437.0052705458388118,7481.0962398564888645
363,3,42,113812.40625,-4.691139832882480043,0.0078125,0.02841203242978641505,0.0047530387194142853166,64388725134.259429932,63266872751.511108398,-9.6837700797634980177,1.3650035616075636047e-08,5.0298634658241012205e-05,0.00013630467135054277284,2760.5526949980076097,7148.6155726824026715
364,3,42,132688.453125,-4.6304707822715043264,0.0078125,0.031543881841257156995,0.0047263473874080679654,70482968353.425598145,56590928445.053718567,-10.670726574971677536,1.4202506264407422087e-08,4.8204296852091466281e-05,0.0001622548315894113951,2459.146078093511278,7400.1005466678643643
365,3,41,119589.40625,-4.790232519612396267,0.0078125,0.029183239008385333801,0.0052563504300808302355,76871568296.04486084,65681383923.153106689,-10.370343130775886209,1.2128948783911275055e-08,4.7138175373961299305e-05,0.00015609720788015854173,2518.4798618538675328,7326.5249039752061435
366,3,38,115332.984375,-4.8058517383507073362,0.0078125,0.027178523792037053569,0.0048991903347890778525,69717605720.608306885,56473173136.996650696,-9.5367991186011575877,1.3660397209390250716e-08,5.2605409546571510113e-05,0.00015344589127620956613,2796.6474275694449716,7552.6471405651636815
367,3,40,139864.453125,-4.6725175275508918915,0.0078125,0.031361238536593151471,0.0049362903574650595848,71386321474.046600342,58088724107.66255188,-10.55577338333976023,1.2579618717976667954e-08,4.6006588978230302054e-05,0.00016185962206072157413,2504.3441517065948574,7214.6813305978112112
368,3,38,122901.140625,-4.7798741383228886548,0.0078125,0.028017474912580789259,0.0050015475235420962449,75753769658.856918335,56856946599.277175903,-10.161356434897220069,1.302528966080178073e-08,4.7201606408786775924e-05,0.00015297255162520918652,2483.9814772428858305,7570.2189679235307267
369,4,40,134127.34375,-4.4431544105005542633,0.0078125,0.0319552518916107961,0.0046297196639374449748,73964836010.227371216,58629592397.124313354,-9.8980300259860367618,1.4279417714769681228e-08,5.4411919675493574809e-05,0.00013557627707746637601,2690.8552028615285963,7936.2614621693555819
370,3,39,121797.84375,-4.7212452403063585038,0.0078125,0.029351308865636267093,0.004709938279450842126,63790426591.779304504,66989074835.129577637,-10.340322945499941909,1.3649391245832382974e-08,4.7200877420697772704e-05,0.00015215904018709390522,2714.4022467473532743,7529.5312511988595361
371,3,42,123651.875,-4.5944380972633904747,0.0078125,0.031359606736507082692,0.0051962499794067111211,75030334695.256469727,62678532966.030075073,-11.141843311796822746,1.2620575185488245652e-08,4.5343101057383750335e-05,0.00013730448237727604769,2885.5775837020846666,7183.1274967212821139
372,3,38,124728.234375,-4.7520420305447901299,0.0078125,0.029764969899675329523,0.0051695375068437016478,66695936562.351852417,57877176837.333091736,-11.388502947515110719,1.3360285576232841382e-08,4.6122330362499851437e-05,0.00016249301307717943965,2722.6114128961280585,7897.7122521599349056
373,3,38,120812.15625,-4.6290129482800077554,0.0078125,0.030219614724265233402,0.0054337577977840584298,74273311093.111206055,62135350255.032699585,-11.283304387034524652,1.2705611334832204945e-08,4.7244115882666835502e-05,0.000139342599368813731,2888.1973552509198271,8139.1777441437252492
374,3,38,126637.609375,-4.6118750813758708773,0.0078125,0.030015092459048653417,0.0050751147435862172669,69262653529.766326904,59314265371.679450989,-9.8024147779319505958,1.2778607635464801778e-08,5.106402168332786713e-05,0.00014241028554616975803,2635.6341125469812141,7672.5997578574342697
375,3,44,123520.46875,-4.618815228184241839,0.0078125,0.029287711938045784404,0.0053416322287365937058,64674426128.004875183,62772425659.313995361,-9.5381792824800015751,1.2222284155577553743e-08,4.6679445417448623106e-05,0.00014093688459877710289,2436.0898155933664384,8075.2171693137925104
376,3,38,129261.546875,-4.5039182580321766025,0.0078125,0.031759166282955171579,0.0050478798903282173088,72010054562.711181641,62200856817.467536926,-9.6531580842161357481,1.3481520783711001218e-08,5.3749765017419018289e-05,0.00014596058924727168182,2815.016872801360023,8096.4096892724792269
377,3,42,115277.84375,-4.8018747289843837223,0.0078125,0.027698612342913920409,0.004715509618267187987,67180468113.245658875,61777966982.721336365,-10.560856070332627965,1.3330069379918309494e-08,5.3677556183504669001e-05,0.00014051210451196510776,2839.4894500400355355,7360.2672722354845973
378,3,43,146653.234375,-4.718522116632299479,0.0078125,0.030802807061841158687,0.0046395991189124054233,64262684622.436149597,64091517127.766983032,-10.992550214171664891,1.2437773969596147115e-08,5.3482467107699471526e-05,0.00016358473358609934827,2631.8255557035213315,8307.2624286554109858
379,3,43,137074.46875,-4.650973993947749463,0.0078125,0.030975851885963162635,0.0046669454091074619173,68703656523.350463867,58635851144.201980591,-10.951982695233068554,1.3428598827905300437e-08,5.3744582030337573761e-05,0.00015421058391184108184,2923.3971356756042042,7885.5512377622308122
380,3,38,142341.171875,-4.6826844257073405586,0.0078125,0.029183057515035876889,0.0045301337894192586844,74241468422.692947388,62981862969.734642029,-10.595315275767498875,1.2981589165940689174e-08,4.6737520621035956881e-05,0.00014884971578319077293,2734.5780878349105478,8419.7020813565250137
381,3,39,123187.015625,-4.6980319302929229863,0.0078125,0.03126130033948519571,0.0046978346724984394386,64003309683.410125732,64664983485.995315552,-11.338574448776698844,1.4248409403440733271e-08,5.4762633582466576938e-05,0.00015898453278186941147,2867.0594440945701535,7517.5222996354668794
382,3,38,140218.40625,-4.6579343484094737349,0.0078125,0.030954051438697637033,0.0049720113214440694177,70237437143.566757202,55710233848.081077576,-10.978715546959412208,1.2721014002827468492e-08,5.1147580345229985384e-05,0.00015458060494138886631,2928.2519999603982797,7794.107471857735618
383,3,38,141168.578125,-4.7148583076962733429,0.0078125,0.028440835454240830094,0.004786531807522536805,70820263120.262069702,55425835519.622001648,-11.333877551208193069,1.2375628180813802162e-08,4.923397951025235516e-05,0.00013868194962091834072,2761.6404548900391092,8505.5187428745066427
384,3,38,130484.34375,-4.7286558469712058894,0.0078125,0.027328785075027860196,0.0048243657133189800021,65593725666.680244446,56442842376.671195984,-9.6195303262488582874,1.233310019934694339e-08,5.4830073784026355616e-05,0.00013803112659278843734,2935.4336608692228765,8203.183914221908708
385,3,38,122441.828125,-4.7252295216718493975,0.0078125,0.029706311639727239066,0.0050949968335195425229,66701432564.156799316,66709743178.267845154,-10.735731643557423709,1.2083360337351150748e-08,4.7503478272121162215e-05,0.0001432850243562297011,2805.4638897606469072,7243.2069091211105842
386,3,38,118701.390625,-4.6306331870865395928,0.0078125,0.031827743471985567303,0.005435442742395886484,69433959323.183609009,59331212445.456169128,-11.39537155015178449,1.3056737984692089621e-08,5.0157059321718789344e-05,0.00014705825896563857937,2716.8910750313152676,7176.2751294771560424
387,3,38,117408.421875,-4.745179200155471122,0.0078125,0.02933624047242861313,0.005086077281081153624,69359088904.391555786,61910602285.345367432,-10.842082724590824228,1.3510126251364185855e-08,5.2111433659266418014e-05,0.00015586641448124609289,2797.2174878452055964,7978.0540208113634435
388,3,41,119012,-4.6091937526125414948,0.0078125,0.02992754320936628909,0.0046310843243874064146,66389798437.892364502,64078205284.000473022,-9.5661198054468812302,1.4373410824287408463e-08,5.2949285767017536413e-05,0.00014548331662569350797,2527.0409062490989527,7734.8597182006851654
389,3,39,119124.328125,-4.6725148035280712477,0.0078125,0.03013488361851074035,0.0054843292944060303973,68959447454.642242432,66880999339.269943237,-10.082890331932757633,1.3045222093702862599e-08,4.890597240249904416e-05,0.00016089748082957113363,2865.3268307798202841,8403.9093644027179835
390,4,38,160631.734375,-4.5050736251361547247,0.0078125,0.032958625702168155291,0.0046955342098118427185,70111360058.705963135,60357364014.935379028,-10.961961382106858665,1.2556514201940276402e-08,4.5263197501312569442e-05,0.0001494395132057552806,2924.6622537889807063,8069.8458092961673174
391,3,38,113222.625,-4.7939732856292716079,0.0078125,0.02777069239913052684,0.0049039650784823878363,74724110438.359954834,59421041755.062080383,-9.6850561320060180037,1.4461176503715653558e-08,4.7741150964396612149e-05,0.00016353616689729325484,2584.4272599157075092,7678.4217422145520686
392,3,38,100380.25,-4.6940224637949485853,0.0078125,0.029648625834215725644,0.005308457010336433031,69134096819.038543701,65478771978.141166687,-11.004252762964112478,1.4059943916262101334e-08,4.7713312894438076738e-05,0.00014043310127474046764,2780.4289835460617724,7095.1127344137585169
393,3,40,120423.625,-4.7310577449385675664,0.0078125,0.027617882307906578554,0.0051420468453513678425,66822368151.425552368,62353403035.296783447,-9.5458932694168261435,1.2084912099649623291e-08,5.3314287359041297968e-05,0.00013847074544218868335,2713.2392581846747817,8133.5784165461445809
394,3,38,135031.390625,-4.4672482542567752972,0.0078125,0.031932261898616448592,0.0051529658779748549469,65120090338.457420349,62945657332.076530457,-9.4089695867379052885,1.2788513948506915151e-08,5.0960126289147942094e-05,0.00014392974500960194011,2569.8154899383966949,8342.0830060574608069
395,3,41,129681.21875,-4.6277865546806209451,0.0078125,0.031508871875008975794,0.0052003552129959475236,72666244644.516265869,57213466701.523155212,-10.540332754058917786,1.3249332803086998603e-08,5.4753216197599295005e-05,0.00016016396878993323567,2787.5100012670782235,7942.6094819175123121
396,4,42,137495.53125,-4.4375871416388621427,0.0078125,0.032497746278297968969,0.0052650359425530932414,66728354374.751617432,57209671583.543380737,-10.142018883592458067,1.2916116225061061537e-08,4.7325173803756561796e-05,0.00014122198059047665173,2684.5421253026192971,8148.4035140012401826
397,4,39,149136.640625,-4.5400280829333201638,0.0078125,0.032729215795048151316,0.0047934179554197089632,68740005637.397994995,56196912744.872695923,-11.342027975349699531,1.3123225638760825122e-08,4.9140163340671067416e-05,0.00015146732080563313498,2824.8488859622034397,8018.0475574420051998
398,3,38,115457.703125,-4.7133439719132157464,0.0078125,0.029585398378123250324,0.0049826802860399145925,68226047694.322677612,56380418458.152755737,-10.758402105699479634,1.44724130647081934e-08,5.1022979573357379684e-05,0.00015442890971872438887,2850.9601052389293727,7384.7479478967134128
399,3,38,110396.859375,-4.7636092025814686934,0.0078125,0.028631367032244506993,0.00519584679635979544,63411452396.033073425,61466107497.814163208,-11.201141409688228023,1.3048257798002221407e-08,5.3938883239840570332e-05,0.00013853044558946529916,2760.8900908245191204,7541.157075933253509
400,4,42,125659.921875,-4.5001478516134074681,0.0078125,0.032248296268865606073,0.0050676287261618435664,72221528190.75692749,58373540659.283073425,-10.761780742985093795,1.3596799208096600776e-08,5.2182599207005746396e-05,0.00013763848150737513585,2516.6642453179993026,7671.6654194037737398
401,4,38,134800.078125,-4.5116767137954774114,0.0078125,0.031565299749637627802,0.0050913890728686884979,76049985863.75730896,56536903428.396629333,-10.842488484104391588,1.3577838467279372704e-08,4.5749292029416794246e-05,0.00014445098414991562889,2566.1236725543271859,8299.451677745419147
402,3,44,134046.59375,-4.6315687254239801263,0.0078125,0.030476317918615564856,0.0050239753809403512805,70704644496.415115356,62327064480.552017212,-9.4893362992114091981,1.3128419063546889659e-08,4.5141358510656918904e-05,0.00016368207711199393717,2728.7158004281650392,7946.6876817036827561
